model_a_id,model_b_id,sense,len_a,len_b,overlap,percent_overlap_a,percent_overlap_b,num_exons_a,num_exons_b,exon_overlap,exon_len_a,exon_len_b,perc_exon_overlap_a,perc_exon_overlap_b
chr_101+CDS409,chr_101+CDS360,+,1035,1035,1035,1.0,1.0,1,1,1035,1035,1035,1.0,1.0
chr_101+CDS412,chr_101+CDS363,-,1309,1309,1309,1.0,1.0,3,3,1182,1182,1182,1.0,1.0
chr_101+CDS413,chr_101+CDS364,+,1071,1071,1071,1.0,1.0,2,2,1008,1008,1008,1.0,1.0
chr_101+CDS414,chr_101+CDS365,+,1528,1528,1528,1.0,1.0,8,8,1032,1032,1032,1.0,1.0
chr_101+CDS415,chr_101+CDS366,+,1227,1227,1227,1.0,1.0,1,1,1227,1227,1227,1.0,1.0
chr_101+CDS416,chr_101+CDS367,+,1362,1362,1362,1.0,1.0,4,4,1116,1116,1116,1.0,1.0
chr_101+CDS417,chr_101+CDS368,+,3038,3038,3038,1.0,1.0,3,3,2907,2907,2907,1.0,1.0
chr_101+CDS419,chr_101+CDS370,+,1909,1909,1909,1.0,1.0,3,3,1740,1740,1740,1.0,1.0
chr_101+CDS422,chr_101+CDS373,-,1518,1518,1518,1.0,1.0,7,7,1149,1149,1149,1.0,1.0
chr_101+CDS423,chr_101+CDS374,+,2973,2973,2973,1.0,1.0,5,5,2709,2709,2709,1.0,1.0
chr_101+CDS424,chr_101+CDS375,-,1204,1204,1204,1.0,1.0,4,4,954,954,954,1.0,1.0
chr_101+CDS425,chr_101+CDS376,-,4269,4269,4269,1.0,1.0,2,2,4218,4218,4218,1.0,1.0
chr_101+CDS426,chr_101+CDS377,+,1582,1582,1582,1.0,1.0,6,6,1308,1308,1308,1.0,1.0
chr_101+CDS427,chr_101+CDS378,+,1176,1176,1176,1.0,1.0,4,4,1008,1008,1008,1.0,1.0
chr_101+CDS428,chr_101+CDS379,+,2367,2367,2367,1.0,1.0,1,1,2367,2367,2367,1.0,1.0
chr_101+CDS429,chr_101+CDS380,-,593,593,593,1.0,1.0,2,2,531,531,531,1.0,1.0
chr_101+CDS431,chr_101+CDS382,-,1608,1608,1608,1.0,1.0,1,1,1608,1608,1608,1.0,1.0
chr_101+CDS432,chr_101+CDS383,-,528,528,528,1.0,1.0,1,1,528,528,528,1.0,1.0
chr_101+CDS436,chr_101+CDS387,-,640,640,640,1.0,1.0,2,2,585,585,585,1.0,1.0
chr_101+CDS437,chr_101+CDS388,+,970,970,970,1.0,1.0,3,3,747,747,747,1.0,1.0
chr_101+CDS441,chr_101+CDS391,+,939,939,939,1.0,1.0,4,4,630,630,630,1.0,1.0
chr_101+CDS442,chr_101+CDS392,+,357,357,357,1.0,1.0,1,1,357,357,357,1.0,1.0
chr_101+CDS443,chr_101+CDS393,+,809,809,809,1.0,1.0,3,3,657,657,657,1.0,1.0
chr_101+CDS444,chr_101+CDS394,-,1813,1813,1813,1.0,1.0,2,2,1734,1734,1734,1.0,1.0
chr_101+CDS445,chr_101+CDS395,-,2094,2094,2094,1.0,1.0,5,5,1869,1869,1869,1.0,1.0
chr_101+CDS446,chr_101+CDS396,-,1462,1462,1462,1.0,1.0,4,4,1266,1266,1266,1.0,1.0
chr_101+CDS452,chr_101+CDS400,-,611,611,611,1.0,1.0,4,4,390,390,390,1.0,1.0
chr_101+CDS453,chr_101+CDS401,+,2516,2516,2516,1.0,1.0,2,2,2454,2454,2454,1.0,1.0
chr_101+CDS455,chr_101+CDS403,+,1404,1404,1404,1.0,1.0,1,1,1404,1404,1404,1.0,1.0
chr_101+CDS458,chr_101+CDS406,-,4382,4382,4382,1.0,1.0,2,2,4323,4323,4323,1.0,1.0
chr_101+CDS460,chr_101+CDS408,-,869,869,869,1.0,1.0,3,3,720,720,720,1.0,1.0
chr_101+CDS461,chr_101+CDS409,+,3518,3518,3518,1.0,1.0,4,4,3306,3306,3306,1.0,1.0
chr_101+CDS462,chr_101+CDS410,-,6677,6677,6677,1.0,1.0,5,5,6459,6459,6459,1.0,1.0
chr_101+CDS465,chr_101+CDS411,+,3906,3906,3906,1.0,1.0,1,1,3906,3906,3906,1.0,1.0
chr_101+CDS466,chr_101+CDS412,-,1422,1422,1422,1.0,1.0,1,1,1422,1422,1422,1.0,1.0
chr_101+CDS467,chr_101+CDS413,+,1338,1338,1338,1.0,1.0,1,1,1338,1338,1338,1.0,1.0
chr_101+CDS468,chr_101+CDS414,-,5447,5447,5447,1.0,1.0,5,5,5172,5172,5172,1.0,1.0
chr_101+CDS469,chr_101+CDS415,+,1333,1333,1333,1.0,1.0,2,2,1272,1272,1272,1.0,1.0
chr_101+CDS470,chr_101+CDS416,-,734,734,734,1.0,1.0,2,2,672,672,672,1.0,1.0
chr_101+CDS471,chr_101+CDS417,+,1582,1582,1582,1.0,1.0,3,3,1419,1419,1419,1.0,1.0
chr_101+CDS473,chr_101+CDS419,+,633,633,633,1.0,1.0,1,1,633,633,633,1.0,1.0
chr_101+CDS474,chr_101+CDS420,-,941,941,941,1.0,1.0,7,7,459,459,459,1.0,1.0
chr_101+CDS476,chr_101+CDS422,+,999,999,999,1.0,1.0,4,4,798,798,798,1.0,1.0
chr_101+CDS477,chr_101+CDS423,+,1177,1177,1177,1.0,1.0,3,3,981,981,981,1.0,1.0
chr_101+CDS480,chr_101+CDS425,-,3254,3254,3254,1.0,1.0,4,4,3057,3057,3057,1.0,1.0
chr_101+CDS481,chr_101+CDS426,-,2192,2192,2192,1.0,1.0,2,2,2136,2136,2136,1.0,1.0
chr_101+CDS482,chr_101+CDS427,+,1018,1018,1018,1.0,1.0,3,3,897,897,897,1.0,1.0
chr_101+CDS483,chr_101+CDS428,-,982,982,982,1.0,1.0,2,2,888,888,888,1.0,1.0
chr_101+CDS484,chr_101+CDS429,+,1227,1227,1227,1.0,1.0,1,1,1227,1227,1227,1.0,1.0
chr_101+CDS486,chr_101+CDS431,-,1270,1270,1270,1.0,1.0,3,3,1164,1164,1164,1.0,1.0
chr_101+CDS487,chr_101+CDS432,+,505,505,505,1.0,1.0,2,2,393,393,393,1.0,1.0
chr_101+CDS489,chr_101+CDS434,-,1103,1103,1103,1.0,1.0,2,2,1032,1032,1032,1.0,1.0
chr_101+CDS490,chr_101+CDS435,-,1556,1556,1556,1.0,1.0,2,2,1497,1497,1497,1.0,1.0
chr_101+CDS491,chr_101+CDS436,-,1464,1464,1464,1.0,1.0,3,3,1341,1341,1341,1.0,1.0
chr_101+CDS493,chr_101+CDS438,+,1502,1502,1502,1.0,1.0,7,7,1185,1185,1185,1.0,1.0
chr_101+CDS494,chr_101+CDS439,-,613,613,613,1.0,1.0,2,2,498,498,498,1.0,1.0
chr_101+CDS495,chr_101+CDS440,-,1661,1661,1661,1.0,1.0,2,2,1614,1614,1614,1.0,1.0
chr_101+CDS496,chr_101+CDS441,-,427,427,427,1.0,1.0,2,2,375,375,375,1.0,1.0
chr_101+CDS497,chr_101+CDS442,+,849,849,849,1.0,1.0,1,1,849,849,849,1.0,1.0
chr_101+CDS498,chr_101+CDS443,-,4427,4427,4427,1.0,1.0,2,2,4353,4353,4353,1.0,1.0
chr_101+CDS499,chr_101+CDS444,-,1476,1476,1476,1.0,1.0,1,1,1476,1476,1476,1.0,1.0
chr_101+CDS501,chr_101+CDS446,-,1352,1352,1352,1.0,1.0,2,2,1299,1299,1299,1.0,1.0
chr_101+CDS502,chr_101+CDS447,+,1397,1397,1397,1.0,1.0,5,5,1164,1164,1164,1.0,1.0
chr_101+CDS504,chr_101+CDS449,-,1720,1720,1720,1.0,1.0,2,2,1623,1623,1623,1.0,1.0
chr_101+CDS507,chr_101+CDS452,-,1548,1548,1548,1.0,1.0,1,1,1548,1548,1548,1.0,1.0
chr_101+CDS508,chr_101+CDS453,-,1948,1948,1948,1.0,1.0,4,4,1410,1410,1410,1.0,1.0
chr_101+CDS509,chr_101+CDS454,+,1612,1612,1612,1.0,1.0,5,5,1341,1341,1341,1.0,1.0
chr_101+CDS511,chr_101+CDS455,+,1485,1485,1485,1.0,1.0,1,1,1485,1485,1485,1.0,1.0
chr_101+CDS512,chr_101+CDS456,-,1578,1578,1578,1.0,1.0,2,2,1506,1506,1506,1.0,1.0
chr_101+CDS513,chr_101+CDS457,+,738,738,738,1.0,1.0,3,3,606,606,606,1.0,1.0
chr_101+CDS514,chr_101+CDS458,-,876,876,876,1.0,1.0,1,1,876,876,876,1.0,1.0
chr_101+CDS515,chr_101+CDS459,+,1651,1651,1651,1.0,1.0,2,2,1599,1599,1599,1.0,1.0
chr_101+CDS518,chr_101+CDS462,+,2598,2598,2598,1.0,1.0,1,1,2598,2598,2598,1.0,1.0
chr_101+CDS520,chr_101+CDS464,+,813,813,813,1.0,1.0,1,1,813,813,813,1.0,1.0
chr_101+CDS521,chr_101+CDS465,-,566,566,566,1.0,1.0,3,3,384,384,384,1.0,1.0
chr_101+CDS522,chr_101+CDS466,+,1092,1092,1092,1.0,1.0,2,2,1017,1017,1017,1.0,1.0
chr_101+CDS523,chr_101+CDS467,+,3730,3730,3730,1.0,1.0,3,3,3609,3609,3609,1.0,1.0
chr_101+CDS524,chr_101+CDS468,+,836,836,836,1.0,1.0,3,3,699,699,699,1.0,1.0
chr_101+CDS525,chr_101+CDS469,+,1216,1216,1216,1.0,1.0,2,2,1137,1137,1137,1.0,1.0
chr_101+CDS526,chr_101+CDS470,+,1116,1116,1116,1.0,1.0,1,1,1116,1116,1116,1.0,1.0
chr_101+CDS530,chr_101+CDS474,+,1494,1494,1494,1.0,1.0,2,2,1395,1395,1395,1.0,1.0
chr_101+CDS531,chr_101+CDS475,+,2314,2314,2314,1.0,1.0,3,3,2205,2205,2205,1.0,1.0
chr_101+CDS532,chr_101+CDS476,+,1441,1441,1441,1.0,1.0,2,2,1386,1386,1386,1.0,1.0
chr_101+CDS533,chr_101+CDS477,-,1212,1212,1212,1.0,1.0,2,2,1155,1155,1155,1.0,1.0
chr_101+CDS536,chr_101+CDS479,+,770,770,770,1.0,1.0,2,2,669,669,669,1.0,1.0
chr_101+CDS539,chr_101+CDS482,+,1752,1752,1752,1.0,1.0,3,3,1611,1611,1611,1.0,1.0
chr_101+CDS540,chr_101+CDS483,+,2206,2206,2206,1.0,1.0,2,2,2106,2106,2106,1.0,1.0
chr_101+CDS541,chr_101+CDS484,-,2298,2298,2298,1.0,1.0,3,3,2169,2169,2169,1.0,1.0
chr_101+CDS543,chr_101+CDS485,+,2370,2370,2370,1.0,1.0,3,3,2190,2190,2190,1.0,1.0
chr_101+CDS547,chr_101+CDS489,-,1809,1809,1809,1.0,1.0,7,7,1422,1422,1422,1.0,1.0
chr_101+CDS548,chr_101+CDS490,+,2991,2991,2991,1.0,1.0,8,8,2220,2220,2220,1.0,1.0
chr_101+CDS549,chr_101+CDS491,-,1640,1640,1640,1.0,1.0,6,6,1299,1299,1299,1.0,1.0
chr_101+CDS551,chr_101+CDS493,+,1787,1787,1787,1.0,1.0,2,2,1689,1689,1689,1.0,1.0
chr_101+CDS552,chr_101+CDS494,+,2339,2339,2339,1.0,1.0,4,4,2124,2124,2124,1.0,1.0
chr_101+CDS553,chr_101+CDS495,+,1127,1127,1127,1.0,1.0,3,3,831,831,831,1.0,1.0
chr_101+CDS555,chr_101+CDS497,-,3273,3273,3273,1.0,1.0,1,1,3273,3273,3273,1.0,1.0
chr_102+CDS3,chr_102+CDS2,+,742,742,742,1.0,1.0,3,3,618,618,618,1.0,1.0
chr_102+CDS8,chr_102+CDS5,-,821,821,821,1.0,1.0,5,5,564,564,564,1.0,1.0
chr_102+CDS9,chr_102+CDS6,+,928,928,928,1.0,1.0,3,3,813,813,813,1.0,1.0
chr_102+CDS10,chr_102+CDS7,-,1778,1778,1778,1.0,1.0,2,2,1719,1719,1719,1.0,1.0
chr_102+CDS11,chr_102+CDS8,-,1962,1962,1962,1.0,1.0,1,1,1962,1962,1962,1.0,1.0
chr_102+CDS12,chr_102+CDS9,-,3317,3317,3317,1.0,1.0,5,5,3078,3078,3078,1.0,1.0
chr_102+CDS16,chr_102+CDS13,-,697,697,697,1.0,1.0,2,2,621,621,621,1.0,1.0
chr_102+CDS17,chr_102+CDS14,+,2014,2014,2014,1.0,1.0,3,3,1836,1836,1836,1.0,1.0
chr_102+CDS19,chr_102+CDS16,+,1330,1330,1330,1.0,1.0,3,3,1167,1167,1167,1.0,1.0
chr_102+CDS21,chr_102+CDS18,+,2325,2325,2325,1.0,1.0,1,1,2325,2325,2325,1.0,1.0
chr_102+CDS22,chr_102+CDS19,-,1051,1051,1051,1.0,1.0,2,2,951,951,951,1.0,1.0
chr_102+CDS23,chr_102+CDS20,-,1786,1786,1786,1.0,1.0,4,4,1542,1542,1542,1.0,1.0
chr_102+CDS24,chr_102+CDS21,+,957,957,957,1.0,1.0,3,3,825,825,825,1.0,1.0
chr_102+CDS25,chr_102+CDS22,+,1130,1130,1130,1.0,1.0,3,3,996,996,996,1.0,1.0
chr_102+CDS30,chr_102+CDS27,-,1634,1634,1634,1.0,1.0,4,4,1437,1437,1437,1.0,1.0
chr_102+CDS32,chr_102+CDS29,+,1796,1796,1796,1.0,1.0,8,8,1329,1329,1329,1.0,1.0
chr_102+CDS35,chr_102+CDS32,-,835,835,835,1.0,1.0,2,2,693,693,693,1.0,1.0
chr_102+CDS36,chr_102+CDS33,-,768,768,768,1.0,1.0,1,1,768,768,768,1.0,1.0
chr_102+CDS37,chr_102+CDS34,+,1907,1907,1907,1.0,1.0,2,2,1854,1854,1854,1.0,1.0
chr_102+CDS38,chr_102+CDS35,-,1184,1184,1184,1.0,1.0,5,5,675,675,675,1.0,1.0
chr_102+CDS39,chr_102+CDS36,-,1437,1437,1437,1.0,1.0,1,1,1437,1437,1437,1.0,1.0
chr_102+CDS40,chr_102+CDS37,+,2982,2982,2982,1.0,1.0,1,1,2982,2982,2982,1.0,1.0
chr_102+CDS41,chr_102+CDS38,-,1104,1104,1104,1.0,1.0,1,1,1104,1104,1104,1.0,1.0
chr_102+CDS42,chr_102+CDS39,+,1614,1614,1614,1.0,1.0,4,4,1404,1404,1404,1.0,1.0
chr_102+CDS43,chr_102+CDS40,+,1208,1208,1208,1.0,1.0,3,3,1083,1083,1083,1.0,1.0
chr_102+CDS44,chr_102+CDS41,-,1100,1100,1100,1.0,1.0,3,3,957,957,957,1.0,1.0
chr_102+CDS45,chr_102+CDS42,+,3671,3671,3671,1.0,1.0,4,4,3507,3507,3507,1.0,1.0
chr_102+CDS47,chr_102+CDS44,+,1428,1428,1428,1.0,1.0,1,1,1428,1428,1428,1.0,1.0
chr_102+CDS49,chr_102+CDS45,-,1559,1559,1559,1.0,1.0,3,3,1434,1434,1434,1.0,1.0
chr_102+CDS51,chr_102+CDS47,-,4439,4439,4439,1.0,1.0,4,4,4254,4254,4254,1.0,1.0
chr_102+CDS52,chr_102+CDS48,+,2375,2375,2375,1.0,1.0,7,7,2013,2013,2013,1.0,1.0
chr_102+CDS54,chr_102+CDS50,+,475,475,475,1.0,1.0,3,3,330,330,330,1.0,1.0
chr_102+CDS55,chr_102+CDS51,+,2984,2984,2984,1.0,1.0,4,4,2811,2811,2811,1.0,1.0
chr_102+CDS56,chr_102+CDS52,-,813,813,813,1.0,1.0,1,1,813,813,813,1.0,1.0
chr_102+CDS57,chr_102+CDS53,+,369,369,369,1.0,1.0,1,1,369,369,369,1.0,1.0
chr_102+CDS58,chr_102+CDS54,+,3306,3306,3306,1.0,1.0,1,1,3306,3306,3306,1.0,1.0
chr_102+CDS59,chr_102+CDS55,+,933,933,933,1.0,1.0,1,1,933,933,933,1.0,1.0
chr_102+CDS60,chr_102+CDS56,-,1068,1068,1068,1.0,1.0,1,1,1068,1068,1068,1.0,1.0
chr_102+CDS62,chr_102+CDS58,+,1859,1859,1859,1.0,1.0,9,9,1434,1434,1434,1.0,1.0
chr_102+CDS65,chr_102+CDS59,-,1328,1328,1328,1.0,1.0,2,2,1254,1254,1254,1.0,1.0
chr_102+CDS66,chr_102+CDS60,-,1328,1328,1328,1.0,1.0,3,3,1149,1149,1149,1.0,1.0
chr_102+CDS67,chr_102+CDS61,+,1306,1306,1306,1.0,1.0,3,3,1173,1173,1173,1.0,1.0
chr_102+CDS69,chr_102+CDS63,+,1122,1122,1122,1.0,1.0,4,4,879,879,879,1.0,1.0
chr_102+CDS70,chr_102+CDS64,+,3716,3716,3716,1.0,1.0,5,5,3201,3201,3201,1.0,1.0
chr_102+CDS71,chr_102+CDS65,-,1992,1992,1992,1.0,1.0,7,7,1653,1653,1653,1.0,1.0
chr_102+CDS72,chr_102+CDS66,-,1559,1559,1559,1.0,1.0,8,8,1188,1188,1188,1.0,1.0
chr_102+CDS75,chr_102+CDS68,-,2473,2473,2473,1.0,1.0,4,4,1803,1803,1803,1.0,1.0
chr_102+CDS77,chr_102+CDS69,-,1657,1657,1657,1.0,1.0,3,3,1548,1548,1548,1.0,1.0
chr_102+CDS78,chr_102+CDS70,+,2062,2062,2062,1.0,1.0,3,3,1869,1869,1869,1.0,1.0
chr_102+CDS80,chr_102+CDS72,-,1551,1551,1551,1.0,1.0,4,4,1326,1326,1326,1.0,1.0
chr_102+CDS83,chr_102+CDS74,+,2982,2982,2982,1.0,1.0,1,1,2982,2982,2982,1.0,1.0
chr_102+CDS84,chr_102+CDS75,-,1367,1367,1367,1.0,1.0,3,3,1032,1032,1032,1.0,1.0
chr_102+CDS85,chr_102+CDS76,+,450,450,450,1.0,1.0,3,3,219,219,219,1.0,1.0
chr_102+CDS88,chr_102+CDS78,+,741,741,741,1.0,1.0,5,5,342,342,342,1.0,1.0
chr_102+CDS89,chr_102+CDS79,-,2257,2257,2257,1.0,1.0,9,9,1746,1746,1746,1.0,1.0
chr_102+CDS91,chr_102+CDS81,-,1301,1301,1301,1.0,1.0,2,2,1245,1245,1245,1.0,1.0
chr_102+CDS92,chr_102+CDS82,+,1667,1667,1667,1.0,1.0,3,3,1560,1560,1560,1.0,1.0
chr_102+CDS93,chr_102+CDS83,+,3265,3265,3265,1.0,1.0,5,5,2988,2988,2988,1.0,1.0
chr_102+CDS95,chr_102+CDS85,+,1466,1466,1466,1.0,1.0,3,3,1299,1299,1299,1.0,1.0
chr_102+CDS96,chr_102+CDS86,+,1061,1061,1061,1.0,1.0,2,2,960,960,960,1.0,1.0
chr_102+CDS98,chr_102+CDS88,-,1730,1730,1730,1.0,1.0,3,3,1608,1608,1608,1.0,1.0
chr_102+CDS100,chr_102+CDS90,-,2187,2187,2187,1.0,1.0,1,1,2187,2187,2187,1.0,1.0
chr_102+CDS101,chr_102+CDS91,-,3050,3050,3050,1.0,1.0,7,7,2703,2703,2703,1.0,1.0
chr_102+CDS105,chr_102+CDS95,-,2684,2684,2684,1.0,1.0,2,2,2595,2595,2595,1.0,1.0
chr_102+CDS106,chr_102+CDS96,-,3101,3101,3101,1.0,1.0,8,8,2685,2685,2685,1.0,1.0
chr_102+CDS107,chr_102+CDS97,+,3781,3781,3781,1.0,1.0,3,3,3669,3669,3669,1.0,1.0
chr_102+CDS108,chr_102+CDS98,+,674,674,674,1.0,1.0,3,3,519,519,519,1.0,1.0
chr_102+CDS109,chr_102+CDS99,+,979,979,979,1.0,1.0,3,3,846,846,846,1.0,1.0
chr_102+CDS110,chr_102+CDS100,-,1137,1137,1137,1.0,1.0,3,3,1011,1011,1011,1.0,1.0
chr_102+CDS115,chr_102+CDS105,-,3231,3231,3231,1.0,1.0,2,2,3180,3180,3180,1.0,1.0
chr_102+CDS118,chr_102+CDS108,+,2892,2892,2892,1.0,1.0,3,3,2763,2763,2763,1.0,1.0
chr_102+CDS119,chr_102+CDS109,+,888,888,888,1.0,1.0,1,1,888,888,888,1.0,1.0
chr_102+CDS121,chr_102+CDS111,-,1423,1423,1423,1.0,1.0,3,3,1314,1314,1314,1.0,1.0
chr_102+CDS124,chr_102+CDS113,+,1695,1695,1695,1.0,1.0,3,3,1590,1590,1590,1.0,1.0
chr_102+CDS125,chr_102+CDS114,-,1258,1258,1258,1.0,1.0,4,4,1092,1092,1092,1.0,1.0
chr_102+CDS128,chr_102+CDS116,+,1327,1327,1327,1.0,1.0,5,5,1056,1056,1056,1.0,1.0
chr_102+CDS129,chr_102+CDS117,-,906,906,906,1.0,1.0,1,1,906,906,906,1.0,1.0
chr_102+CDS131,chr_102+CDS119,-,1456,1456,1456,1.0,1.0,3,3,1347,1347,1347,1.0,1.0
chr_102+CDS136,chr_102+CDS124,-,2052,2052,2052,1.0,1.0,1,1,2052,2052,2052,1.0,1.0
chr_102+CDS137,chr_102+CDS125,+,855,855,855,1.0,1.0,1,1,855,855,855,1.0,1.0
chr_102+CDS139,chr_102+CDS126,+,1893,1893,1893,1.0,1.0,4,4,1740,1740,1740,1.0,1.0
chr_102+CDS140,chr_102+CDS127,+,1606,1606,1606,1.0,1.0,3,3,1491,1491,1491,1.0,1.0
chr_102+CDS142,chr_102+CDS129,-,1654,1654,1654,1.0,1.0,5,5,1440,1440,1440,1.0,1.0
chr_102+CDS145,chr_102+CDS131,+,1054,1054,1054,1.0,1.0,4,4,831,831,831,1.0,1.0
chr_102+CDS146,chr_102+CDS132,-,1683,1683,1683,1.0,1.0,2,2,1638,1638,1638,1.0,1.0
chr_102+CDS147,chr_102+CDS133,-,1434,1434,1434,1.0,1.0,2,2,1365,1365,1365,1.0,1.0
chr_102+CDS149,chr_102+CDS135,+,891,891,891,1.0,1.0,1,1,891,891,891,1.0,1.0
chr_102+CDS151,chr_102+CDS137,-,1488,1488,1488,1.0,1.0,1,1,1488,1488,1488,1.0,1.0
chr_102+CDS152,chr_102+CDS138,-,1374,1374,1374,1.0,1.0,3,3,1248,1248,1248,1.0,1.0
chr_102+CDS153,chr_102+CDS139,-,1448,1448,1448,1.0,1.0,3,3,1341,1341,1341,1.0,1.0
chr_102+CDS154,chr_102+CDS140,+,469,469,469,1.0,1.0,3,3,345,345,345,1.0,1.0
chr_102+CDS156,chr_102+CDS142,+,1264,1264,1264,1.0,1.0,3,3,1131,1131,1131,1.0,1.0
chr_102+CDS158,chr_102+CDS144,-,1388,1388,1388,1.0,1.0,2,2,1338,1338,1338,1.0,1.0
chr_102+CDS161,chr_102+CDS147,+,1638,1638,1638,1.0,1.0,1,1,1638,1638,1638,1.0,1.0
chr_102+CDS164,chr_102+CDS149,-,465,465,465,1.0,1.0,1,1,465,465,465,1.0,1.0
chr_102+CDS165,chr_102+CDS150,-,927,927,927,1.0,1.0,1,1,927,927,927,1.0,1.0
chr_102+CDS169,chr_102+CDS154,-,5820,5820,5820,1.0,1.0,4,4,5631,5631,5631,1.0,1.0
chr_102+CDS170,chr_102+CDS155,+,1380,1380,1380,1.0,1.0,1,1,1380,1380,1380,1.0,1.0
chr_102+CDS174,chr_102+CDS159,+,621,621,621,1.0,1.0,2,2,552,552,552,1.0,1.0
chr_102+CDS175,chr_102+CDS160,+,594,594,594,1.0,1.0,1,1,594,594,594,1.0,1.0
chr_102+CDS176,chr_102+CDS161,-,1998,1998,1998,1.0,1.0,7,7,1623,1623,1623,1.0,1.0
chr_102+CDS177,chr_102+CDS162,-,1219,1219,1219,1.0,1.0,4,4,1047,1047,1047,1.0,1.0
chr_102+CDS178,chr_102+CDS163,-,2088,2088,2088,1.0,1.0,3,3,1923,1923,1923,1.0,1.0
chr_102+CDS179,chr_102+CDS164,-,1311,1311,1311,1.0,1.0,2,2,1233,1233,1233,1.0,1.0
chr_102+CDS180,chr_102+CDS165,-,1302,1302,1302,1.0,1.0,1,1,1302,1302,1302,1.0,1.0
chr_102+CDS181,chr_102+CDS166,+,2394,2394,2394,1.0,1.0,1,1,2394,2394,2394,1.0,1.0
chr_102+CDS182,chr_102+CDS167,-,1383,1383,1383,1.0,1.0,1,1,1383,1383,1383,1.0,1.0
chr_102+CDS185,chr_102+CDS169,+,1165,1165,1165,1.0,1.0,2,2,1071,1071,1071,1.0,1.0
chr_102+CDS186,chr_102+CDS170,+,1440,1440,1440,1.0,1.0,2,2,1380,1380,1380,1.0,1.0
chr_102+CDS187,chr_102+CDS171,-,2386,2386,2386,1.0,1.0,4,4,2202,2202,2202,1.0,1.0
chr_102+CDS188,chr_102+CDS172,-,1333,1333,1333,1.0,1.0,2,2,1275,1275,1275,1.0,1.0
chr_102+CDS189,chr_102+CDS173,+,798,798,798,1.0,1.0,1,1,798,798,798,1.0,1.0
chr_102+CDS190,chr_102+CDS174,-,900,900,900,1.0,1.0,2,2,819,819,819,1.0,1.0
chr_102+CDS196,chr_102+CDS179,+,1215,1215,1215,1.0,1.0,1,1,1215,1215,1215,1.0,1.0
chr_102+CDS198,chr_102+CDS181,+,1440,1440,1440,1.0,1.0,1,1,1440,1440,1440,1.0,1.0
chr_102+CDS199,chr_102+CDS182,-,649,649,649,1.0,1.0,3,3,522,522,522,1.0,1.0
chr_102+CDS200,chr_102+CDS183,-,864,864,864,1.0,1.0,1,1,864,864,864,1.0,1.0
chr_102+CDS202,chr_102+CDS185,+,463,463,463,1.0,1.0,5,5,273,273,273,1.0,1.0
chr_102+CDS203,chr_102+CDS186,+,1600,1600,1600,1.0,1.0,5,5,1410,1410,1410,1.0,1.0
chr_102+CDS205,chr_102+CDS188,-,986,986,986,1.0,1.0,3,3,786,786,786,1.0,1.0
chr_102+CDS208,chr_102+CDS190,-,600,600,600,1.0,1.0,2,2,552,552,552,1.0,1.0
chr_102+CDS209,chr_102+CDS191,-,1023,1023,1023,1.0,1.0,1,1,1023,1023,1023,1.0,1.0
chr_102+CDS211,chr_102+CDS192,-,2035,2035,2035,1.0,1.0,5,5,1740,1740,1740,1.0,1.0
chr_102+CDS212,chr_102+CDS193,+,1146,1146,1146,1.0,1.0,1,1,1146,1146,1146,1.0,1.0
chr_102+CDS213,chr_102+CDS194,-,1609,1609,1609,1.0,1.0,3,3,1500,1500,1500,1.0,1.0
chr_102+CDS214,chr_102+CDS195,-,933,933,933,1.0,1.0,2,2,879,879,879,1.0,1.0
chr_102+CDS215,chr_102+CDS196,+,1155,1155,1155,1.0,1.0,3,3,1011,1011,1011,1.0,1.0
chr_102+CDS216,chr_102+CDS197,-,3780,3780,3780,1.0,1.0,10,10,3282,3282,3282,1.0,1.0
chr_102+CDS217,chr_102+CDS198,-,1521,1521,1521,1.0,1.0,3,3,1416,1416,1416,1.0,1.0
chr_102+CDS218,chr_102+CDS199,-,1017,1017,1017,1.0,1.0,1,1,1017,1017,1017,1.0,1.0
chr_102+CDS219,chr_102+CDS200,-,1052,1052,1052,1.0,1.0,3,3,945,945,945,1.0,1.0
chr_102+CDS220,chr_102+CDS201,-,840,840,840,1.0,1.0,2,2,777,777,777,1.0,1.0
chr_102+CDS222,chr_102+CDS203,-,2329,2329,2329,1.0,1.0,4,4,2136,2136,2136,1.0,1.0
chr_102+CDS223,chr_102+CDS204,-,1652,1652,1652,1.0,1.0,5,5,1422,1422,1422,1.0,1.0
chr_102+CDS226,chr_102+CDS207,-,468,468,468,1.0,1.0,1,1,468,468,468,1.0,1.0
chr_102+CDS227,chr_102+CDS208,-,1131,1131,1131,1.0,1.0,3,3,1017,1017,1017,1.0,1.0
chr_102+CDS228,chr_102+CDS209,+,1251,1251,1251,1.0,1.0,1,1,1251,1251,1251,1.0,1.0
chr_102+CDS229,chr_102+CDS210,-,1971,1971,1971,1.0,1.0,3,3,1833,1833,1833,1.0,1.0
chr_102+CDS233,chr_102+CDS213,-,1008,1008,1008,1.0,1.0,2,2,948,948,948,1.0,1.0
chr_102+CDS234,chr_102+CDS214,-,992,992,992,1.0,1.0,2,2,933,933,933,1.0,1.0
chr_102+CDS235,chr_102+CDS215,-,1585,1585,1585,1.0,1.0,2,2,1539,1539,1539,1.0,1.0
chr_102+CDS236,chr_102+CDS216,+,1708,1708,1708,1.0,1.0,2,2,1614,1614,1614,1.0,1.0
